弹幕时间,弹幕内容
2021-04-08 12:45:31,帅哥你谁
2021-04-08 12:42:57,我们是 发展 中国 家 
2021-04-08 12:41:04,排面
2021-04-08 12:39:14,我国基建nb
2021-04-08 12:38:43,单边主义np
2021-04-08 12:34:31,高佑思牛逼
2021-04-08 12:34:18,帅哥你谁
2021-04-08 12:34:16,BBC正是在下
2021-04-08 12:32:44,近日，外国一小伙
2021-04-08 12:31:40,中华机
2021-04-08 12:31:35,怕威胁到自己
2021-04-08 12:29:43,可爱
2021-04-08 12:27:39,变形金刚的命也是命。
2021-04-08 12:26:30,阿克苏苹果超级超级超级好吃！
2021-04-08 12:25:47,别别别，我们是发展中国家
2021-04-08 12:23:50,哈哈哈哈哈
2021-04-08 12:23:39,高大姐回老家的感觉
2021-04-08 12:21:25,超长期规划
2021-04-08 12:21:07,加油！
2021-04-08 12:20:24,联合收割机
2021-04-08 12:20:11,对外要用英语才好
2021-04-08 12:20:06,你这样说战忽局要跑断腿了
2021-04-08 12:19:39,我们是发展中国家
2021-04-08 12:18:35,正式场合老高你显老啊！
2021-04-08 12:18:01,文化输出很重要
2021-04-08 12:17:43,加油
2021-04-08 12:17:23,小伙？
2021-04-08 12:17:04,大家好，一起变得更强
2021-04-08 12:17:04,就是看不得别人好呗
2021-04-08 12:16:00,叫不醒一个装睡的人
2021-04-08 12:14:29,好有范儿啊
2021-04-08 12:14:22,这个主持人看着挺喜欢的。
2021-04-08 12:14:11,顺便搞点苹果
2021-04-08 12:13:50,哈哈哈哈哈哈
2021-04-08 12:13:42,老高跑矮了5厘米
2021-04-08 12:12:34,帅哥你谁？
2021-04-08 12:06:22,收棉花的机器大部分是美国产的，买我们机器，黑我们棉花，不要脸
2021-04-08 12:02:22,我直接嗨，老公！
2021-04-08 12:00:30,情缘？
2021-04-08 11:58:27,中国发展的太快，别的国家想要去相信本身也很难
2021-04-08 11:58:15,成熟的帅
2021-04-08 11:58:06,不用发布了 已经发布了
2021-04-08 11:57:58,哇…………………胡子刮了就是帅啊～～～～～～
2021-04-08 11:56:48,你声音很小，直接告辞
2021-04-08 11:55:25,BGM
2021-04-08 11:55:08,确实
2021-04-08 11:48:33,哈哈哈哈哈哈
2021-04-08 11:47:29,他说的不就是当地口音吗？
2021-04-08 11:43:56,BBC
2021-04-08 11:43:44,nbc
2021-04-08 11:38:55,傲慢与偏见
2021-04-08 11:38:38,樱花劫
2021-04-08 11:37:26,高佑思真的太棒了
2021-04-08 11:36:54,空地一体化
2021-04-08 11:34:46,卧槽 后面的红光怎么回事
2021-04-08 11:29:28,这个时差阿
2021-04-08 11:25:24,你不爱老郭了
2021-04-08 11:24:14,用文化，艺术去传播
2021-04-08 11:23:10,装睡的人叫不醒。
2021-04-08 11:22:12,北斗？
2021-04-08 11:20:55,长大了耶
2021-04-08 11:19:43,北斗定位系统
2021-04-08 11:12:55,甚至能丰富我的词汇量
2021-04-08 11:11:02,汽车人永不为奴……额，没柴油了，来电油吧……
2021-04-08 11:07:20,阿克苏不是苹果嘛……怎么种棉花了……
2021-04-08 11:03:50,负负得正
2021-04-08 11:03:35,哈哈哈哈哈哈哈
2021-04-08 10:59:34,哈哈哈哈哈
2021-04-08 10:59:17,《分分钟》
2021-04-08 10:58:39,高佑思排面哈哈哈
2021-04-08 10:54:44,中文进步了
2021-04-08 10:54:18,高佑思92年的？
2021-04-08 10:53:40,好嫩
2021-04-08 10:53:10,高佑思文采不错
2021-04-08 10:51:28,提前剧透
2021-04-08 10:50:46,比划
2021-04-08 10:50:16,4小时
2021-04-08 10:49:08,时差哈哈哈哈
2021-04-08 10:48:52,哈哈哈哈
2021-04-08 10:48:23,老高排面
2021-04-08 10:44:56,哈哈哈哈哈哈
2021-04-08 10:38:01,厉害了
2021-04-08 10:35:25,笑死了
2021-04-08 10:28:07,弟弟好美
2021-04-08 10:26:17,哈哈哈哈哈
2021-04-08 10:23:45,哈哈哈哈
2021-04-08 10:19:43,汽车人什么时候能站起来 生气
2021-04-08 10:19:24,词汇量提高了
2021-04-08 10:17:43,胡子没了
2021-04-08 10:14:10,注意，老高是学国际关系的，这些词就是他们专业会用到的
2021-04-08 10:11:33,有时差，两个小时
2021-04-08 10:07:24,龟龟
2021-04-08 10:06:37,哈哈哈哈
2021-04-08 09:57:00,帅哥你谁
2021-04-08 09:56:34,好家伙中文长难句
2021-04-08 09:52:35,笑死
2021-04-08 09:52:28,种花机
2021-04-08 09:49:26,好家伙
2021-04-08 09:47:37,时差挺大的
2021-04-08 09:46:52,高佑思出息了！
2021-04-08 09:40:48,就是有点无聊
2021-04-08 09:39:49,好高级！
2021-04-08 09:37:49,回老家了啊
2021-04-08 09:36:10,哈哈哈哈
2021-04-08 09:35:59,哇
2021-04-08 09:34:41,人在武汉，在干早饭
2021-04-08 09:28:52,阿克苏苹果好吃！
2021-04-08 09:28:10,有点帅
2021-04-08 09:27:03,加油
2021-04-08 09:25:02,哈哈哈哈哈
2021-04-08 09:25:01,谢谢老高
2021-04-08 09:24:52,谢谢老高
2021-04-08 09:19:22,来了校友！
2021-04-08 09:19:05,现在跨境电商是不是太晚了，有点红海了
2021-04-08 09:14:06,加油
2021-04-08 09:11:28,BDS
2021-04-08 09:08:05,其实2008年的时候中国就有自动化程度这么高的东西在用了，只不过大家一直都不知道hhh
2021-04-08 09:06:00,nonono 不发达不发达 还是发展中国家
2021-04-08 09:02:47,不信任？故意要搞你好吗
2021-04-08 08:52:40,bbc连报道方向都不不清，还好意思乱说
2021-04-08 08:47:31,老高
2021-04-08 08:44:02,我靠，高级啊
2021-04-08 08:42:00,什么机械化，这是信息化
2021-04-08 08:41:28,你不是回家了吗？说家乡话啊
2021-04-08 08:39:40,我来啦
2021-04-08 08:36:45,4G？该更新手机了
2021-04-08 08:35:47,下周是导演剪辑版
2021-04-08 08:33:20,冰糖心苹果……
2021-04-08 08:29:35,老高可能并不想要身份证
2021-04-08 08:23:37,哇
2021-04-08 08:23:08,中国最东到最西时差是4小时
2021-04-08 08:22:02,我们自己都不知道！
2021-04-08 08:19:42,厉害
2021-04-08 08:18:15,挺秃然的
2021-04-08 08:17:42,你看我笑得多开心
2021-04-08 08:12:15,还解释的解释，该展现的展现，爱听不听
2021-04-08 08:07:22,剧透完了hhh
2021-04-08 08:06:44,加油
2021-04-08 08:06:32,带上Tal
2021-04-08 08:05:12,哈哈哈
2021-04-08 08:04:20,你敢报导真实的中国就成了美国人的对头了
2021-04-08 08:03:03,排面！
2021-04-08 08:02:16,伟大复兴
2021-04-08 08:00:00,平台重要性呐
2021-04-08 07:59:16,感觉普通话变好了
2021-04-08 07:56:07,高某是本地人 高某想买啥就买啥
2021-04-08 07:55:13,时差两小时
2021-04-08 07:48:27,黑龙江这边也开始有这种GPS定位的了
2021-04-08 07:47:15,三级头
2021-04-08 07:42:50,我去
2021-04-08 07:39:23,美帝种收一体机！
2021-04-08 07:38:32,知道中国有多大了吧
2021-04-08 07:35:53,正装很帅
2021-04-08 07:30:57,unilateralism 
2021-04-08 07:28:04,？？？这么厉害吗
2021-04-08 07:24:50,偶然
2021-04-08 07:20:20,说是GPS的可以看看上周六的开讲了，讲智慧农业
2021-04-08 07:16:14,这bgm我以为我闹钟响了
2021-04-08 06:58:00,中国人愿意交朋友
2021-04-08 06:52:51,央视采访高两次了，排面啊
2021-04-08 06:48:19,可以可以
2021-04-08 06:46:51,时差多少，不多吧一个晚上一个白天?
2021-04-08 06:46:39,666
2021-04-08 06:45:40,哈哈哈哈，说战地记者的别走
2021-04-08 06:43:25,高佑思可以可以
2021-04-08 06:39:30,口音给带偏了
2021-04-08 06:36:00,阿克苏的我对您说声：谢谢！
2021-04-08 06:31:55,我就阿克苏市的，阿克苏地区面积有8个北京市大，种棉花的地方在阿瓦提县
2021-04-08 06:09:06,你要觉得是假的，你不如说是CG（狗头）
2021-04-08 05:23:47,就是嫉妒心理，中国发达了，西方没捞到明显好处！
2021-04-08 05:19:17,定位系统
2021-04-08 05:17:44,来自于偏见
2021-04-08 04:32:02,排面
2021-04-08 04:31:06,本质就是有成见，有焦虑
2021-04-08 04:26:59,北斗吧
2021-04-08 04:26:44,我去……
2021-04-08 04:26:09,就像和日本人说英语
2021-04-08 04:24:06,转证了？
2021-04-08 04:13:05,我和他打过招呼。
2021-04-08 03:55:32,？？？这么高级？？？
2021-04-08 03:38:53,爱认可不认可，听蝲蝲蛄叫还不种地啦
2021-04-08 03:36:26,哈哈哈哈
2021-04-08 03:34:26,还有夜间的叶面喷药也都是自动化了
2021-04-08 03:13:16,哈哈哈哈哈哈哈哈
2021-04-08 03:12:16,加油
2021-04-08 02:36:05,这么厉害！！！
2021-04-08 02:33:30,autonoumous car！
2021-04-08 02:33:05,厉害了
2021-04-08 02:32:20,老高背景像抠图咩
2021-04-08 02:31:23,哈哈哈都被你们剧透完了
2021-04-08 02:21:30,我知道自动化，但这么自动化吗？！
2021-04-08 02:20:57,反正美国说需要一个敌人
2021-04-08 02:18:20,哈哈哈哈
2021-04-08 01:54:47,王自如（不是
2021-04-08 01:52:49,加油
2021-04-08 01:41:54,长期规划
2021-04-08 01:39:38,沙发没有了 坐地板吧
2021-04-08 01:33:11,CNN出来挨打
2021-04-08 01:32:12,某一堆西方国家
2021-04-08 01:28:15,时差
2021-04-08 01:27:06,这中文牛逼啊
2021-04-08 01:21:14,好！！！
2021-04-08 01:19:23,怎么感觉高大姐采访中文退步了呀
2021-04-08 01:16:28,给老高留点素材吧哈哈哈
2021-04-08 01:15:11,帅！我喜欢的颜
2021-04-08 01:10:55,like...
2021-04-08 01:08:37,这是央视！你说这主持人挺专业的？
2021-04-08 01:03:30,真优秀
2021-04-08 01:03:19,太棒了
2021-04-08 01:02:13,拉不下脸
2021-04-08 01:01:37,他破防了
2021-04-08 01:01:08,老高永远在一线
2021-04-08 01:00:04,时差瞩目
2021-04-08 00:59:39,谢谢你 
2021-04-08 00:59:20,哈哈哈哈哈
2021-04-08 00:52:38,祖国之大
2021-04-08 00:52:35,农场模拟？
2021-04-08 00:52:22,一边灯光璀璨，一边大白天哈哈
2021-04-08 00:49:51,2068 祝福时刻
2021-04-08 00:47:08,神光同步
2021-04-08 00:41:35,這中文是不是練過哈哈哈
2021-04-08 00:40:07,哈哈哈
2021-04-08 00:37:19,我孤陋寡闻了
2021-04-08 00:33:58,哈哈哈
2021-04-08 00:33:16,来了
2021-04-08 00:30:58,高高排面啊
2021-04-08 00:29:49,帅哥你谁
2021-04-08 00:25:14,现在哪里还没有4G不被投诉死啊
2021-04-08 00:21:55,约翰迪尔的RTK精准农业，还真不是北斗
2021-04-08 00:19:59,糖心苹果
2021-04-08 00:19:54,工具人
2021-04-08 00:19:17,不自动化都要累死了hhh
2021-04-08 00:18:07,不光西方
2021-04-08 00:14:30,谢谢你
2021-04-08 00:14:10,又是你
2021-04-08 00:10:00,老高下次记得带着星悦
2021-04-08 00:08:22,约翰迪尔拖拉机
2021-04-08 00:07:24,两边的光芒差别好大
2021-04-08 00:05:41,反客为主
2021-04-08 00:04:14,bbc
2021-04-08 00:00:06,你不就是当地人吗（doge）
2021-04-07 23:58:15,来了来了
2021-04-07 23:57:38,阿克苏真的好地方啊！家里刚买的核桃就是那里产的
2021-04-07 23:57:15,高大姐排面
2021-04-07 23:52:50,不是gps，是北斗
2021-04-07 23:50:35,高大姐厉害死了
2021-04-07 23:44:41,滴灌技术就是跟以色列学的
2021-04-07 23:42:42,夺笋啊
2021-04-07 23:41:05,哈哈哈哈哈哈哈哈
2021-04-07 23:39:26,多谢
2021-04-07 23:38:06,66666
2021-04-07 23:38:03,谢谢你
2021-04-07 23:34:38,哈哈哈哈哈哈哈哈哈哈哈哈哈
2021-04-07 23:34:16,美丽中国
2021-04-07 23:34:04,美丽中国
2021-04-07 23:31:47,Bgm
2021-04-07 23:28:13,帅哥你谁
2021-04-07 23:28:06,我觉得 都一样啊2333
2021-04-07 23:24:34,普通话很好呀
2021-04-07 23:23:19,北斗
2021-04-07 23:23:18,时差
2021-04-07 23:22:36,？？？
2021-04-07 23:21:34,九点？？
2021-04-07 23:20:53,核桃？？
2021-04-07 23:20:09,哈哈哈哈
2021-04-07 23:19:43,BBC
2021-04-07 23:17:11,重点怕发出去就被删了
2021-04-07 23:17:04,排面啊
2021-04-07 23:16:27,哈哈哈哈哈哈哈哈
2021-04-07 23:16:14,哈哈哈哈哈
2021-04-07 23:16:09,？？！？？排面
2021-04-07 23:13:57,排面
2021-04-07 23:09:43,哇喔！
2021-04-07 23:09:35,买买提.高佑思
2021-04-07 23:08:47,高肉丝儿！！！！
2021-04-07 23:08:28,我妹想到
2021-04-07 23:07:22,哈哈哈哈
2021-04-07 23:05:49,听起来真一样
2021-04-07 23:02:42,加油
2021-04-07 22:56:56,天天在央视看高佑思和郭杰瑞。。。。
2021-04-07 22:55:14,重夺百大
2021-04-07 22:53:23,哈哈哈哈哈哈哈哈哈哈哈哈哈
2021-04-07 22:52:43,帅
2021-04-07 22:52:39,好美
2021-04-07 22:51:10,老高厉害了
2021-04-07 22:50:45,哈哈哈哈哈哈
2021-04-07 22:50:30,北斗？
2021-04-07 22:48:16,哈哈哈哈哈
2021-04-07 22:48:07,中国与世界
2021-04-07 22:47:10,？
2021-04-07 22:44:42,排面
2021-04-07 22:44:22,《还是》
2021-04-07 22:43:40,分分钟？
2021-04-07 22:42:08,那不正好！（）
2021-04-07 22:41:59,中国地大物博
2021-04-07 22:41:20,杭州！
2021-04-07 22:41:19,精英范儿
2021-04-07 22:39:54,皮
2021-04-07 22:39:42,皮一下很开心
2021-04-07 22:39:14,尴尬
2021-04-07 22:38:40,哈哈哈哈哈哈哈哈哈哈哈哈哈
2021-04-07 22:38:35,不发达
2021-04-07 22:38:24,中国发展中国家
2021-04-07 22:38:02,夺笋呐
2021-04-07 22:36:56,哈哈哈哈
2021-04-07 22:35:33,好漂亮
2021-04-07 22:34:42,老高打扮下还是挺帅的
2021-04-07 22:32:43,嘿嘿额hi~
2021-04-07 22:32:32,战忽局辛苦了
2021-04-07 22:30:58,好帅
2021-04-07 22:30:35,自动驾驶
2021-04-07 22:30:30,i think厄我觉得
2021-04-07 22:30:21,老高牌面
2021-04-07 22:30:19,高佑思的中文比我还好很多高级词汇我都说不出
2021-04-07 22:30:07,顶级预告
2021-04-07 22:27:26,热乎的
2021-04-07 22:27:09,哇
2021-04-07 22:26:53,hhhhhh
2021-04-07 22:23:48,鸵鸟
2021-04-07 22:23:35,找小高聊14 5？
2021-04-07 22:23:02,牌面
2021-04-07 22:22:26,广州没有牌面
2021-04-07 22:21:45,我有一棵树，种在阿克苏
2021-04-07 22:21:41,这个美颜加的有点多
2021-04-07 22:18:52,我惊呆了
2021-04-07 22:18:49,我中国，是个发展中国家
2021-04-07 22:18:28,韩语
2021-04-07 22:18:24,谢谢你
2021-04-07 22:17:34,不是你妹吗？
2021-04-07 22:17:26,哈哈哈哈哈哈哈
2021-04-07 22:16:12,赞
2021-04-07 22:15:34,中国不允许双国籍，所以高佑思想入中国就必须放弃以色列国籍
2021-04-07 22:14:28,有点厉害啊
2021-04-07 22:14:07,排面
2021-04-07 22:14:01,高佑思！！！！
2021-04-07 22:13:56,手机操作？
2021-04-07 22:13:18,高大姐好青涩啊
2021-04-07 22:13:10,豁，这高级词汇
2021-04-07 22:10:49,来看啦
2021-04-07 22:10:46,是中国复兴
2021-04-07 22:09:50,说的非常好啊
2021-04-07 22:09:43,厉害了老高
2021-04-07 22:09:03,这时差
2021-04-07 22:08:32,排面
2021-04-07 22:08:19,~
2021-04-07 22:08:01,哈哈
2021-04-07 22:07:30,回老家
2021-04-07 22:07:11,美国，你念我身份证号得了
2021-04-07 22:06:57,说得好啊
2021-04-07 22:05:48,哈哈哈哈
2021-04-07 22:05:36,赞！
2021-04-07 22:05:21,说的真好
2021-04-07 22:04:49,果然高学历人士
2021-04-07 22:04:23,负负得正
2021-04-07 22:03:52,《某一些》
2021-04-07 22:03:07,总结的真好
2021-04-07 22:02:46,排面
2021-04-07 22:02:29,高大姐牌面
2021-04-07 22:02:22,国家大。没办法
2021-04-07 22:01:42,老高？
2021-04-07 22:00:51,武汉樱花
2021-04-07 22:00:35,腾讯会议
2021-04-07 22:00:28,果然赛博坦人
2021-04-07 22:00:24,收费内容
2021-04-07 22:00:17,这也太牛了吧
2021-04-07 21:58:57,上央视了，可以的
2021-04-07 21:58:50,新的安德烈？
2021-04-07 21:58:26,大格局又脚踏实地，高佑思加油
2021-04-07 21:57:17,排面歪果仁研究
2021-04-07 21:56:31,他是北大国际关系学的
2021-04-07 21:56:12,我自己都不知道
2021-04-07 21:55:20,老郭不爱了吗
2021-04-07 21:55:04,时差
2021-04-07 21:54:23,哈哈~以前的小鲜肉现在变猕猴桃了
2021-04-07 21:54:15,两个百年
2021-04-07 21:53:24,前两年还只有3G在阿克苏~现在4G已经满了！
2021-04-07 21:53:06,前两年还只有3G在阿克苏~现在4G已经满了！！
2021-04-07 21:52:56,老高政治课水平挺高
2021-04-07 21:52:53,英文好评
2021-04-07 21:52:39,问得好
2021-04-07 21:52:34,就是博派
2021-04-07 21:52:23,冰糖心，我做过的
2021-04-07 21:52:18,排面
2021-04-07 21:52:04,重新定义：普通话不够好
2021-04-07 21:52:03,羡慕嫉妒恨
2021-04-07 21:51:46,好先进
2021-04-07 21:50:43,哇
2021-04-07 21:50:13,用不出来
2021-04-07 21:50:04,这我都听不出来这个词
2021-04-07 21:49:43,北斗
2021-04-07 21:49:42,因为意识形态不同
2021-04-07 21:49:39,woc好智能
2021-04-07 21:49:20,哇9点天黑
2021-04-07 21:49:06,2.
2021-04-07 21:48:57,哈哈哈哈哈哈
2021-04-07 21:48:48,？？？
2021-04-07 21:48:29,好美
2021-04-07 21:48:08,天气好农业发达
2021-04-07 21:47:17,好嫩啊
2021-04-07 21:46:53,嘎嘎嘎嘎嘎嘎嘎
2021-04-07 21:46:35,酸了呗
2021-04-07 21:45:36,5g传输
2021-04-07 21:44:06,为什么不派星悦？
2021-04-07 21:44:03,这么牛
2021-04-07 21:43:54,关联词用那么好
2021-04-07 21:43:30,非常支持
2021-04-07 21:43:28,战忽局的同志加鸡腿
2021-04-07 21:43:15,美国科幻电影里才有的情节
2021-04-07 21:43:03,好家伙
2021-04-07 21:43:02,偏见
2021-04-07 21:42:31,回家了
2021-04-07 21:42:28,好美
2021-04-07 21:42:26,真自动化
2021-04-07 21:41:24,哇
2021-04-07 21:41:14,阿克苏苹果很脆甜
2021-04-07 21:38:57,zh
2021-04-07 21:37:48,国外
2021-04-07 21:37:39,我家！
2021-04-07 21:37:09,看个视频一直帅帅帅的刷弹幕，花痴犯了吧
2021-04-07 21:37:08,j
2021-04-07 21:37:05,国家意志
2021-04-07 21:36:51,来五块钱淡个嘴
2021-04-07 21:36:02,排面
2021-04-07 21:35:16,是我耳朵出问题了么？感觉左耳声大
2021-04-07 21:34:39,哇哦！
2021-04-07 21:34:05,好美
2021-04-07 21:33:55,酷啊
2021-04-07 21:33:07,高佑思以前跟郭杰瑞吃过饭拍了视频ww
2021-04-07 21:33:02,霸天虎
2021-04-07 21:32:52,老高说的挺含糊了
2021-04-07 21:32:50,犹太人
2021-04-07 21:32:11,还有一部分是不愿意去了解，怕了解了会丢失掉内心的优越感
2021-04-07 21:32:00,别人装睡，你是叫不醒的
2021-04-07 21:31:30,说的真棒啊！
2021-04-07 21:30:58,好家伙，哈哈哈
2021-04-07 21:30:48,！！！年轻时这么帅！
2021-04-07 21:30:29,感谢老高
2021-04-07 21:30:19,高佑思姓高
2021-04-07 21:30:14,普通话说不好就说家乡话吧
2021-04-07 21:29:42,我阿克苏人
2021-04-07 21:28:57,那里不是种苹果的吗
2021-04-07 21:28:46,GPS
2021-04-07 21:28:27,换挡拨片！
2021-04-07 21:27:37,好漂亮
2021-04-07 21:27:00,哈哈哈哈哈
2021-04-07 21:26:02,技术碾压，
2021-04-07 21:25:59,这美颜效果……
2021-04-07 21:25:37,老高，你回乡了用土话啊
2021-04-07 21:25:09,太智能了吧
2021-04-07 21:24:50,有应聘机会不
2021-04-07 21:23:20,高大姐出息了!!!
2021-04-07 21:22:49,后面那个撸串的小姐姐就很过分
2021-04-07 21:22:41,又是一波剧透
2021-04-07 21:22:29,好厉害
2021-04-07 21:22:11,他很了解中国计划
2021-04-07 21:21:44,阿克苏苹果
2021-04-07 21:21:27,这可不叫天涯共此时
2021-04-07 21:21:22,亮叔不高兴了 正鼓着大腮帮子生气呢
2021-04-07 21:20:58,精准农业
2021-04-07 21:20:26,哈哈哈哈哈
2021-04-07 21:19:46,前方高能
2021-04-07 21:18:09,文化输出
2021-04-07 21:17:21,主持人和佑思都很精神
2021-04-07 21:16:54,高佑思好优秀
